MDV	185042.0		308.0		600.7857142857143
MEX	7089750.0		323068.0		21.945070387658326
MHL	15306.0		17.0		900.3529411764706
MKD	342961.0		9535.0		35.96864184583115
MLI	32638.0		742.0		43.98652291105121
MLT	114734.0		808.0		141.99752475247524
MMR	622802.0		19460.0		32.00421377183967
MNE	280182.0		2783.0		100.67624865253323
MNG	984281.0		2131.0		461.8869075551384
MNP	0.0		0.0		0.0
MOZ	230328.0		2257.0		102.05050952591937
MRT	62846.0		995.0		63.16180904522613
MSR	1403.0		9.0		155.88888888888889
MUS	262790.0		1026.0		256.130604288499
MWI	88028.0		2682.0		32.821774794929155
MYS	4840879.0		36396.0		133.00579734036708
NAM	169253.0		4081.0		41.473413379073754
NCL	74626.0		314.0		237.6624203821656
NER	9409.0		313.0		30.06070287539936
NGA	265412.0		3160.0		83.99113924050633
NIC	15070.0		246.0		61.260162601626014
NIU	0.0		0.0		0.0
NLD	8441602.0		22761.0		370.88010192873776
NOR	1462408.0		3757.0		389.24886877828055
NPL	999743.0		12018.0		83.18713596272258
NRU	4611.0		1.0		4611.0
NZL	1779561.0		2047.0		869.3507572056668
OMN	398424.0		4260.0		93.52676056338028
OWID_AFR	1.2340171E7		256562.0		48.09820238382925
OWID_ASI	1.83968005E8		1476395.0		124.60622326680868
OWID_CYN	0.0		0.0		0.0
OWID_EUN	1.68521451E8		1149879.0		146.55581239417364
OWID_EUR	2.29059009E8		1942312.0		117.93110942011376
OWID_HIC	3.81098525E8		2661448.0		143.19217395943863
OWID_INT	721.0		15.0		48.06666666666667
OWID_KOS	272067.0		3199.0		85.04751484839012
OWID_LIC	2244323.0		47660.0		47.090285354595046
OWID_LMC	9.5528123E7		1327601.0		71.95544670424322
OWID_NAM	1.14279838E8		1507120.0		75.82663490631137
OWID_OCE	1.242607E7		19716.0		630.2530939338608
OWID_SAM	6.3879251E7		1305039.0		48.94815480610158
OWID_UMC	1.37050938E8		2470364.0		55.47803400632458
OWID_WRL	6.15953065E8		6507159.0		94.65775540447068
